"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"CEP104"	826.740178943592	0.100760510816317	0.103018467047165	0.978082024557645	0.328033757477869	0.511885585600708
"DFFB"	180.397718548206	0.0296146732973945	0.183020829030711	0.161810398599086	0.871455164063318	0.931071112009906
"C1orf174"	797.398938434418	0.109770518486411	0.112904933957316	0.972238454414311	0.330931934038919	0.514918859389384
"LINC01134"	18.9644420353542	-0.274569657302077	0.547691855739369	-0.501321417188896	0.616144934684408	0.756384336515452
"NPHP4"	185.146662257339	-0.0447130705989441	0.202206158326935	-0.221126156438075	0.824994204427539	0.901901591283742
"KCNAB2"	193.128861335528	-1.00002783574502	0.191176718423555	-5.23090805193884	1.6867939926318e-07	5.15400678207357e-06
"RPL22"	21181.9341389988	-0.118060550501777	0.203850689572484	-0.579152078167476	0.562486562828543	0.715501383557897
"RNF207"	78.8703701324312	0.86260180195918	0.275720861733352	3.12853295371388	0.00175681309884004	0.012045426712685
"ICMT"	5215.76504605112	-0.0624939763120849	0.121832816399939	-0.512948630416099	0.607987254679794	0.749685876235119
"LINC00337"	39.6801348896909	-0.016387352285073	0.345392632802255	-0.0474455756398693	0.962158105789463	0.981535361461615
"GPR153"	96.9581556958095	-0.108676348245496	0.203918664098344	-0.53293968321156	0.594075334116862	0.740481998606365
"ACOT7"	4400.89563595246	-0.0905548584016225	0.106383491724273	-0.851211564255899	0.394651840030649	0.572283633241159
"ESPN"	237.05936973518	0.100648812237764	0.221958757397742	0.45345727025046	0.650219505421924	0.781154680424824
"PLEKHG5"	126.976632060933	-0.327126748461753	0.206115472954062	-1.58710427593498	0.112489029627224	0.256079776605242
"NOL9"	1768.37638421713	-0.204647551265769	0.134018846043418	-1.52700577051283	0.126759576463489	0.276651223190575
"ZBTB48"	292.183067837332	0.591072807338471	0.198033282920634	2.98471448143066	0.00283843130364897	0.0174093200344976
"KLHL21"	1999.86513626051	0.0515709379239814	0.157463394507317	0.327510645158771	0.743281692864839	0.847701285193509
"PHF13"	1402.13403396713	-0.112653745718605	0.0905182628728182	-1.24454162224576	0.213300290570755	0.390253237238773
"THAP3"	425.993728040683	0.443506007084166	0.187820997166773	2.36132282212494	0.0182098711172396	0.0701677915271614
"DNAJC11"	1520.18972205799	-0.400183759785357	0.141643982140212	-2.82527894047217	0.00472394717238734	0.0256762236762726
"CAMTA1"	846.544297213675	-0.0610073430735794	0.1435319079267	-0.425043768698003	0.67080476836797	0.796287106362278
"VAMP3"	2819.60603421615	-0.0129191572685079	0.152265073100339	-0.084846491749257	0.932383431702203	0.966330486785184
"PER3"	778.651343171258	0.277759101447068	0.209679759430572	1.32468246912043	0.185276490087457	0.355861216975938
"PARK7"	7633.50651130234	-0.322985918517916	0.158947303391595	-2.03203144454853	0.0421504727359634	0.129205843945813
"ERRFI1"	1607.07964958256	-0.268089418865915	0.165371131547983	-1.62113796015315	0.104988054474506	0.243810921527309
"RERE"	1575.95357361995	0.584912139888834	0.15733618578325	3.71759450616543	0.000201128756849888	0.00215043121890386
"ENO1"	77542.8174815403	-0.321325975122987	0.146611821079904	-2.19167849329054	0.0284027297319189	0.0970208116637498
"ENO1-AS1"	16.8045440096954	-0.562871524859253	0.510853733978141	-1.10182521418809	0.270537666360443	0.45494859773464
"SLC2A5"	105.346961598931	-1.58398622878364	0.317544004720867	-4.9882416459918	6.09313252268456e-07	1.57757440659412e-05
"GPR157"	289.166904114294	-0.037061928810697	0.203735209045694	-0.181912242779719	0.855651596459051	0.921204991759131
"H6PD"	544.366721182516	-0.214669432631408	0.225878016757318	-0.950377711444351	0.341920365024363	0.525685297501969
"SPSB1"	1027.65601367244	0.364321661249823	0.144764587446526	2.51664904847256	0.0118476776605301	0.0512492239366075
"SLC25A33"	893.343618674239	-0.0550718047896565	0.11160809298011	-0.493439170217441	0.621702311119115	0.760740969295379
"TMEM201"	2032.60459990417	-0.40827384896926	0.107746262370752	-3.78921588541419	0.000151123540628381	0.00169466987226539
"PIK3CD"	44.6258667098687	-0.67479505300489	0.300439896338838	-2.24602345170513	0.024702505801063	0.0874533038218871
"CLSTN1"	3393.25792282218	0.087419500069904	0.102224666246195	0.855170315346056	0.392456867188024	0.57021598698646
"CTNNBIP1"	208.535852870576	0.117094892011287	0.161495482789525	0.725066051314238	0.468411510082908	0.638768924673287
"LZIC"	1375.38079860431	-0.129669811730214	0.0742463641941032	-1.74648029082227	0.0807275289151679	0.205160652462394
"NMNAT1"	163.24522565997	-0.259393093763826	0.215979940588091	-1.20100548716481	0.229749072830249	0.40967971466264
"RBP7"	39.2136248291366	-0.711845341961485	0.427088882488673	-1.66673816891116	0.0955664797158492	0.229146263998298
"UBE4B"	1561.78028054827	0.342586253942852	0.15293903209893	2.24001845206689	0.0250897249786638	0.0883779260089264
