"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENO1"	77542.8174815403	-1.14870176892355	0.146622042898574	-7.83444116733637	4.70932516977137e-15	4.71003227565272e-14
"ENO1-AS1"	16.8045440096954	0.76041968412782	0.445195142022553	1.70805925840336	0.087625347553304	0.123489355771196
"SLC2A5"	105.346961598931	-1.63521508683902	0.312613073511305	-5.23079559172654	1.68782058314781e-07	6.81368054808942e-07
"GPR157"	289.166904114294	-0.0593076632640107	0.201915709820609	-0.293724858341644	0.768968157549016	0.81154985303557
"H6PD"	544.366721182516	0.458591874273298	0.22385194213085	2.0486392474774	0.0404974038759207	0.0622339848235109
"SPSB1"	1027.65601367244	0.612539946302658	0.143770078793823	4.26055234469952	2.03922314288368e-05	6.00365319546883e-05
"SLC25A33"	893.343618674239	-0.232114985236567	0.110848301638506	-2.09398774546435	0.036261071910291	0.0564136400781147
"TMEM201"	2032.60459990417	-1.32855032034076	0.108576599647332	-12.2360649040035	1.9947143355375e-34	8.33027723449235e-33
"PIK3CD"	44.6258667098687	-0.314685881642532	0.282637120956706	-1.11339190187525	0.265540151463272	0.328456524383911
"CLSTN1"	3393.25792282218	0.509377929617501	0.101631223981535	5.01202199149002	5.38610466227433e-07	2.01952396033827e-06
"CTNNBIP1"	208.535852870576	1.02503519018452	0.153984082080564	6.65676072704854	2.79928342221056e-11	1.87115171854938e-10
"LZIC"	1375.38079860431	-0.0392372086369694	0.0728855135352128	-0.538340291970543	0.590342139387185	0.650660873741713
"NMNAT1"	163.24522565997	0.0711404385896471	0.21055714122418	0.337867612449695	0.735462955291984	0.781887917197336
"RBP7"	39.2136248291366	-2.10299906957709	0.452682873651913	-4.64563426623949	3.39033182504499e-06	1.13197996424184e-05
"UBE4B"	1561.78028054827	0.874713283093347	0.151985461136442	5.75524314334311	8.65171779785548e-09	4.20803886465976e-08
"KIF1B"	2402.25683352726	0.674382877545414	0.186960543859324	3.6070866270738	0.000309654302756843	0.000742612893128113
"PGD"	6598.52987616194	0.193643033631804	0.08239523241424	2.35017279468633	0.0187646976901505	0.0312440073276072
"CENPS"	89.0579823275822	-1.69248438530577	0.415448095112755	-4.07387686985643	4.62369334487298e-05	0.00012859466125344
"DFFA"	6266.03063482432	-2.03132731925813	0.233505236191341	-8.69927952105366	3.33997898957833e-18	4.50812564327887e-17
"PEX14"	640.465677601588	-0.371363214670078	0.13369246293256	-2.77774233882886	0.00547380050252988	0.010230354979616
"CASZ1"	452.549632251189	-0.307724929780332	0.160088068925465	-1.92222276054566	0.0545777340687743	0.0810302656039465
"TARDBP"	6211.95654522091	-0.0450524301794285	0.06497578390113	-0.693372630147598	0.48807573389359	0.554932570361902
"SRM"	4939.25892672749	-2.68777319803336	0.137728642768203	-19.5149908110028	8.188384726536e-85	3.63618871089709e-82
"EXOSC10"	1834.660006253	0.0697830024538669	0.170300742416695	0.409763348436384	0.681979554873043	0.734405596153802
"MTOR"	1877.90314727963	-0.0178610405308123	0.153725838664649	-0.116187627831233	0.907503841902419	0.92791205632236
"UBIAD1"	964.240627228256	-0.988080902354895	0.10653998324054	-9.27427311607569	1.78834228413876e-20	2.92322649193823e-19
"FBXO2"	4851.32630841433	-0.0475756892809628	0.215839176918582	-0.220421936184964	0.825542562891656	0.860419185013507
"FBXO44"	479.426544816531	0.302662592275611	0.213843041851474	1.41534926577516	0.156966116974304	0.207142408155689
"FBXO6"	383.144752120946	0.411741854302065	0.156905815302929	2.6241338060488	0.00868696502101924	0.0155736439254499
"MAD2L2"	1299.0520338464	-0.428411006225011	0.197027610853975	-2.17437040609767	0.0296773287514573	0.0471285461469679
"AGTRAP"	537.54444029084	0.226027755197023	0.195281921450335	1.1574433184513	0.247091284493733	0.308563000752297
"MTHFR"	438.397589855036	0.25123137707789	0.223128038878884	1.12595162105226	0.260185997560005	0.322857475735319
"CLCN6"	223.085612397931	1.95973989142439	0.184602053904416	10.6160243072871	2.51025925330012e-26	6.26248572518057e-25
"NPPB"	2454.23819268368	-4.36506006657974	0.290396622001532	-15.0313734247112	4.57422515360782e-51	4.68752519202795e-49
"KIAA2013"	1866.97166306513	0.535689318896249	0.132063261020674	4.05630842943055	4.98544168195322e-05	0.00013782123695161
"PLOD1"	3113.94628757864	0.233067895355643	0.0787369904598729	2.96008132892027	0.00307557838701905	0.0060601767892128
"MFN2"	3749.21411723708	0.0737651375172744	0.113487664898825	0.649983745661138	0.515702721071548	0.581578908839005
"MIIP"	567.372617840262	-0.803987096317117	0.242563867448871	-3.31453775359426	0.000917947830352929	0.00200768891289532
"TNFRSF1B"	451.875817741984	-0.2236947484936	0.121339360271383	-1.84354646335115	0.065249264385482	0.0950047419678235
"VPS13D"	744.235512582548	0.259827733088042	0.234867455595264	1.10627388724214	0.268607990609183	0.331455692005886
"DHRS3"	1032.3616929622	1.46784749785913	0.194914425276923	7.53072788621826	5.04582444230145e-14	4.57905130928746e-13
"PRDM2"	574.676779627649	0.350009151570009	0.242044030389276	1.44605570733182	0.148161577597632	0.197006541247195
"KAZN"	51.6404534461673	0.385856478966415	0.270281899868496	1.42760754291779	0.153404851314015	0.203046142991089
"TMEM51"	1033.66109440777	0.0135726073145124	0.134380850785005	0.10100105212332	0.919549624975149	0.937637971980018
"EFHD2"	1682.6143585642	-0.36633181028991	0.108871606182016	-3.36480578487528	0.00076597555222325	0.00170213950070361
"CASP9"	262.927188731554	0.797110229472881	0.186159167483733	4.28187470027516	1.85325333583746e-05	5.49989773669562e-05
"DNAJC16"	572.502745390663	0.0925744614650343	0.133316516608033	0.694396041993918	0.487433875209922	0.55429645263278
"AGMAT"	3000.81069278501	-0.598634939955056	0.0997321259911017	-6.00242834498953	1.94388057091274e-09	1.03049649684439e-08
"DDI2"	1128.30950706651	1.04309207635486	0.201034485272788	5.18862261337633	2.1185524709254e-07	8.43747564055851e-07
"PLEKHM2"	2144.19068550087	-0.674537243103502	0.141823791556498	-4.75616422111227	1.97305985315281e-06	6.82552671090669e-06
"TMEM82"	162.979162183103	-0.0507901690348417	0.227067175976643	-0.223679044830619	0.823007052638019	0.858380956333179
"FBLIM1"	457.030262506434	-0.378050896510094	0.118748867001446	-3.18361687194447	0.00145447384208097	0.00306396276473792
"RPL12P14"	32.1450470333672	0.528573252312661	0.288238378728589	1.83380594438597	0.0666828050390868	0.0968262656279612
"UQCRHL"	189.000481480322	-0.312354204826895	0.189298851410588	-1.65005863743674	0.098930943541372	0.137444783591423
